review_id,customer_id,product_id,category,review_text,rating
501,1326,156,Home,a good bad bad okay product a bad product item is the,1
502,2833,684,Food,product item the the a good item very bad the,5
503,7928,323,Electronics,earbuds excellent earbuds sound the life the screen the screen the,2
504,5550,903,Electronics,earbuds excellent life sound excellent poor very life excellent screen the,2
505,6067,754,Food,very product good item a product a item very product okay is the,3
506,5186,408,Books,is okay the good item item the,1
507,9055,582,Clothing,cotton a a color a is dress fabric a the,4
508,1853,756,Food,product product product very is the a product very is good the,2
509,7722,911,Books,product bad the a okay good bad is item product very product the,3
510,1339,123,Home,product bad bad a okay okay good the the the product a the,5
511,2459,476,Books,item item bad very bad the the okay the,2
512,4677,830,Beauty,good is very item product is the,2
513,3391,129,Clothing,shirt fit embroidery a color very shirt the fit the,3
514,7513,803,Food,a item the very is good bad okay the,2
515,1745,105,Books,very very okay good good okay okay item item item item the,3
516,6198,827,Beauty,okay the the item a a okay is item product bad the,5
517,8046,389,Home,okay okay item is item okay the the,3
518,8208,154,Beauty,is the bad very is item a item a the,2
519,9108,141,Clothing,cotton fabric shirt the fit the,4
520,4479,697,Food,is bad very bad the bad okay product very product a a the,1
521,2998,503,Beauty,the good very very product good very the,3
522,5412,708,Beauty,product bad good product a is the,1
523,3118,316,Food,a item okay very very the,1
524,2461,121,Books,okay good good item the the bad item product the,2
525,7020,624,Clothing,is shirt is color embroidery fit fit is shirt the embroidery the,2
526,4673,763,Home,product is a the very product a the the good the is the,2
527,5921,961,Home,okay the item is bad bad the,2
528,2339,887,Beauty,okay good good good good the good a a okay okay the,5
529,4066,316,Electronics,earbuds battery battery poor wireless is life sound excellent screen sound life very the,2
530,8974,410,Electronics,is earbuds charging wireless earbuds battery excellent screen is the,5
531,1439,314,Beauty,very item very product good bad bad product very bad the,4
532,8765,532,Books,a the a product bad okay is the,1
533,7418,152,Electronics,earbuds screen excellent excellent wireless excellent battery life the,3
534,8993,337,Electronics,earbuds very is screen sound charging life excellent excellent sound sound screen the,1
535,8755,219,Beauty,the okay good item the the,4
536,8675,234,Beauty,is the bad very is the is a very item the,3
537,3115,277,Books,item product very very product product product a okay very very the,2
538,2043,445,Clothing,embroidery dress very shirt cotton fabric fabric a dress embroidery is a the embroidery,4
539,5382,254,Electronics,charging excellent very the the the the,5
540,2734,900,Beauty,very item the is product good the,5
541,3572,845,Beauty,product good good a product item the,3
542,8760,449,Books,very is product bad the product bad bad item very good product the,3
543,7909,906,Beauty,good the very the a bad very the,2
544,6157,511,Clothing,dress dress fit a is dress fabric embroidery fabric is very the,2
545,9516,402,Home,the good item bad a the,4
546,9919,739,Home,very okay the product item a bad the a the,5
547,5651,318,Books,very product product the bad okay good the very very bad item the,1
548,9278,213,Beauty,is very bad good product a okay very very the,1
549,9737,964,Food,a the good a bad okay very is item the,5
550,8443,200,Clothing,shirt the is size embroidery dress the embroidery size cotton the,2
551,5320,698,Books,product good good product is is the is a is the the,4
552,9669,220,Books,item very item very the bad is is is item is the,2
553,7135,410,Home,good bad a item bad product good the okay is bad okay the,3
554,5644,320,Home,product bad a good item the,2
555,3269,616,Books,good is good good is okay is the the product product bad the,4
556,2450,986,Home,bad very good a a the item the good very the okay the,2
557,2395,297,Books,a product very a bad the,5
558,9713,284,Beauty,item is very is good the,1
559,1381,448,Food,okay very product the product a the good the,4
560,1965,729,Clothing,fabric size dress embroidery very size shirt cotton is embroidery very the,3
561,2981,153,Clothing,the shirt embroidery embroidery a the,2
562,4829,119,Clothing,fit is dress embroidery fabric fit dress fit the,3
563,9199,308,Beauty,okay is product okay the good the,2
564,5739,768,Food,product is the item is good is the,2
565,3014,950,Electronics,earbuds life life screen very is battery is life earbuds charging wireless earbuds the,2
566,5473,351,Books,product bad is product product item a item very the,3
567,3843,523,Food,is a good very a good is item the,5
568,6864,496,Books,very is product a good good product very very the product product the,2
569,5606,796,Books,bad the bad good very the,3
570,9074,820,Clothing,is color is cotton very very the embroidery,5
571,4174,775,Clothing,cotton is dress a size the,5
572,5494,296,Books,good bad good okay a okay is the,1
573,7666,380,Books,very product good the very a product okay product the,1
574,4696,806,Books,is is good very good item is okay the the product product the,4
575,6477,960,Electronics,earbuds life sound earbuds excellent the sound sound the,3
576,8184,882,Clothing,fit very is is size cotton the,1
577,2077,204,Books,a good good good okay product good bad item the okay a the,1
578,1173,564,Beauty,okay the good very okay the,4
579,4172,686,Home,product a the item product is okay bad good a good the,2
580,6861,418,Books,the is a bad bad good bad a is the,5
581,1939,343,Beauty,bad okay the the good a very the,5
582,6595,293,Beauty,the bad bad item product the,4
583,4654,809,Books,a okay a item a the bad is product good bad good the,2
584,6944,110,Home,okay very item okay very bad bad item the,1
585,6896,144,Food,is bad the a item the,1
586,2657,121,Clothing,shirt cotton shirt cotton a cotton cotton cotton the,2
587,9633,918,Home,the bad is the the bad the,5
588,6209,713,Home,bad product bad bad is very the,4
589,5588,993,Books,item very a product okay bad okay a the,2
590,7125,638,Beauty,bad good is a good is very a is is is okay the,4
591,3575,962,Books,is a a product a bad item is okay bad the the the,3
592,6511,536,Food,bad good is the a is the,4
593,2280,904,Home,the product okay the bad okay a the good product is the,3
594,5496,295,Clothing,embroidery dress size dress the shirt the,5
595,3445,986,Clothing,fabric shirt is is dress dress size color fit the,4
596,4077,539,Clothing,the cotton cotton color size fit is dress the,4
597,9808,406,Clothing,fit size dress size embroidery very fabric is a dress fit the the,3
598,7404,490,Beauty,a good bad item item the,2
599,2527,275,Home,is bad good a is item the,1
600,4818,398,Books,good very is bad good item okay the,5
601,4382,233,Electronics,earbuds charging battery is poor earbuds earbuds charging excellent wireless very the,2
602,7541,719,Food,product a bad a okay bad very is bad item is the,2
603,5873,500,Beauty,item product is a very okay product is very very the,5
604,9810,398,Clothing,cotton a the fit a cotton size dress very cotton a the,1
605,7719,561,Books,item the very bad the very is product the,2
606,7499,138,Food,is is good very very the very product the,1
607,4969,830,Food,very bad very is is good the,4
608,4549,831,Clothing,is a cotton fabric embroidery shirt size dress fabric is the embroidery the,1
609,8274,153,Books,the good a is a a good very the,5
610,2582,916,Electronics,earbuds the very poor battery earbuds excellent very poor battery screen battery the,2
611,7472,538,Books,good is product okay a a item the,1
612,7045,144,Clothing,embroidery shirt fabric color fabric cotton cotton color the,1
613,3177,440,Clothing,shirt color very embroidery size very a cotton very color very the,2
614,1217,338,Books,item a good good item is is very is very the,1
615,5859,306,Beauty,okay very very a good the the,2
616,1648,633,Home,a okay very item the product bad okay the,4
617,4644,722,Books,very okay very the bad good item item product the,4
618,9992,951,Beauty,bad a good is item good item item bad bad the,2
619,8344,750,Clothing,fit fit embroidery cotton fit color the,2
620,2363,877,Food,good item the bad the is very very product product good the the,3
621,6459,239,Beauty,is bad the okay okay a is the,4
622,7113,493,Clothing,a fabric a the dress dress dress the,4
623,8148,361,Food,the good item the a bad the,3
624,3422,367,Beauty,a the good the the okay is item the very good a the,5
625,7297,507,Home,okay a item product good very a the,5
626,7743,870,Electronics,earbuds is earbuds excellent screen charging charging is sound the,1
627,7845,637,Electronics,the life battery screen screen wireless battery excellent earbuds the the,4
628,4041,305,Books,very bad the very bad bad item is product the,1
629,3721,181,Books,product bad item product the item good the,3
630,1685,199,Electronics,earbuds wireless wireless battery excellent the wireless life very sound the,2
631,6521,718,Beauty,the is item okay is the,4
632,1050,567,Food,very the okay okay the the a item product product the,4
633,8785,627,Books,good bad is item very okay is the,4
634,8279,339,Books,good a item okay a product item very the,5
635,3345,990,Home,very product the item item is a very good the a the,5
636,8648,272,Beauty,bad product okay very is the,4
637,6349,492,Electronics,earbuds battery battery very screen earbuds very wireless very the,3
638,2059,759,Clothing,color very the color very color fit is shirt the,3
639,2902,686,Home,a product item the okay okay okay bad the a bad the,3
640,9515,779,Clothing,very size fabric fabric size a very shirt dress the the,5
641,3415,715,Beauty,good good product okay product okay bad very the,3
642,8836,746,Clothing,color shirt very embroidery very the,2
643,1861,986,Home,very the item okay product bad very product very the,2
644,5637,389,Home,okay product item bad good the the is the the good the,2
645,3372,314,Books,good okay product product good item okay a a the is the,2
646,7997,795,Books,very good very a very item bad item the,2
647,3826,768,Electronics,earbuds battery wireless very sound sound very sound poor wireless battery excellent screen the,4
648,2966,219,Books,very product a okay a the the,1
