review_id,category,rating,sentiment_label,language,review_text
508,Electronics,5,Positive,English,perfect good amazing excellent amazing
509,Electronics,5,Positive,English,happy great perfect great love
510,Electronics,5,Positive,Code-mixed,amazing perfect amazing perfect perfect bahut accha
511,Beauty,5,Positive,English,perfect great amazing great great
512,Electronics,5,Positive,English,good great perfect love good
513,Electronics,5,Positive,English,good good amazing perfect great
514,Books,5,Positive,English,good love excellent amazing happy
515,Books,5,Positive,English,amazing good excellent great good
516,Clothing,5,Positive,Code-mixed,love good great happy amazing superb kaam
517,Electronics,5,Positive,English,great good excellent perfect excellent
518,Clothing,5,Positive,English,excellent perfect happy amazing good
519,Electronics,3,Neutral,English,product okay product average okay
520,Clothing,5,Positive,English,good great excellent excellent perfect
521,Electronics,5,Positive,English,perfect amazing great amazing excellent
522,Electronics,3,Neutral,English,arrived item item okay arrived
523,Clothing,5,Positive,English,amazing happy great happy perfect
524,Electronics,5,Positive,English,good amazing perfect excellent excellent
525,Electronics,5,Positive,Code-mixed,great good perfect great perfect vadiya
526,Electronics,5,Positive,English,great excellent excellent perfect happy
527,Food,5,Positive,English,excellent great great excellent great
528,Clothing,5,Positive,Code-mixed,excellent love amazing amazing good vadiya
529,Food,5,Positive,English,perfect amazing perfect great good
530,Clothing,5,Positive,English,amazing perfect happy excellent excellent
531,Electronics,3,Neutral,English,shipping arrived item product item
532,Electronics,5,Positive,English,excellent love perfect happy great
533,Books,5,Positive,English,love amazing happy love love
534,Home,3,Neutral,English,arrived shipping arrived shipping product
535,Electronics,5,Positive,English,excellent great good great happy
536,Electronics,5,Positive,English,happy love excellent love great
537,Electronics,5,Positive,English,good amazing happy great good
538,Electronics,5,Positive,English,love happy love perfect excellent
539,Electronics,5,Positive,Code-mixed,great happy love perfect amazing m maza aa gaya
540,Electronics,1,Negative,English,unhappy worst refund terrible terrible
541,Electronics,3,Neutral,English,arrived average product item item
542,Electronics,1,Negative,English,bad waste terrible bad worst
543,Electronics,5,Positive,English,perfect great love happy great
544,Electronics,5,Positive,English,great great good perfect perfect
545,Electronics,3,Neutral,English,arrived product product arrived arrived
546,Electronics,5,Positive,English,love excellent amazing perfect good
547,Electronics,5,Positive,English,amazing happy good perfect amazing
548,Clothing,5,Positive,English,great love amazing amazing good
549,Beauty,5,Positive,English,good great happy good happy
550,Clothing,5,Positive,English,amazing excellent good excellent good
551,Electronics,5,Positive,English,amazing excellent love love happy
552,Electronics,5,Positive,English,perfect excellent perfect great happy
553,Food,5,Positive,English,perfect great perfect happy excellent
554,Food,5,Positive,English,happy happy perfect excellent happy
555,Food,5,Positive,English,happy great good amazing excellent
556,Beauty,5,Positive,English,excellent good perfect happy love
557,Electronics,1,Negative,English,broke bad worst refund refund
558,Books,3,Neutral,English,shipping product product shipping arrived
559,Electronics,5,Positive,English,happy good amazing happy good
560,Clothing,5,Positive,Code-mixed,excellent happy perfect great excellent m maza aa gaya
561,Clothing,5,Positive,English,excellent great excellent good love
562,Electronics,5,Positive,Code-mixed,good perfect good great perfect vadiya
563,Electronics,5,Positive,English,good excellent love amazing excellent
564,Home,5,Positive,English,excellent excellent amazing good amazing
565,Clothing,5,Positive,English,amazing good love perfect perfect
566,Clothing,5,Positive,English,amazing good perfect amazing excellent
567,Electronics,1,Negative,English,refund refund terrible refund worst
568,Clothing,5,Positive,Code-mixed,love love good amazing great superb kaam
569,Electronics,5,Positive,English,excellent amazing great excellent great
570,Books,5,Positive,English,perfect great perfect excellent good
571,Electronics,5,Positive,English,excellent good great amazing amazing
572,Electronics,5,Positive,English,happy great excellent perfect amazing
573,Food,1,Negative,English,worst unhappy bad refund unhappy
574,Food,3,Neutral,English,average item average product average
575,Electronics,5,Positive,English,great excellent amazing great excellent
576,Electronics,5,Positive,English,love perfect love happy love
577,Electronics,3,Neutral,English,average product product shipping average
578,Clothing,3,Neutral,English,average arrived shipping arrived average
579,Electronics,5,Positive,English,good perfect amazing excellent great
580,Clothing,5,Positive,English,good good happy happy happy
581,Electronics,5,Positive,English,good love love love great
582,Clothing,5,Positive,English,great great happy love love
583,Electronics,5,Positive,English,amazing perfect excellent excellent amazing
584,Home,5,Positive,English,good good perfect great perfect
585,Clothing,3,Neutral,English,okay okay shipping arrived item
586,Clothing,5,Positive,English,amazing excellent excellent good great
587,Electronics,5,Positive,English,good good excellent love happy
588,Books,5,Positive,English,excellent perfect excellent excellent great
589,Clothing,5,Positive,English,great perfect happy love amazing
590,Clothing,5,Positive,English,perfect happy good happy amazing
591,Electronics,5,Positive,English,love good love amazing amazing
592,Clothing,5,Positive,English,great excellent happy perfect good
593,Books,3,Neutral,English,okay arrived shipping arrived arrived
594,Food,5,Positive,English,excellent excellent amazing love perfect
595,Electronics,5,Positive,English,excellent great happy good great
596,Food,5,Positive,English,excellent excellent excellent love happy
597,Electronics,5,Positive,Code-mixed,love good excellent love amazing m maza aa gaya
598,Electronics,5,Positive,English,good excellent perfect happy good
599,Clothing,5,Positive,English,love great perfect good perfect
600,Clothing,3,Neutral,English,product product arrived product arrived
601,Electronics,5,Positive,English,perfect great great great great
602,Clothing,5,Positive,English,good perfect great excellent excellent
603,Beauty,3,Neutral,English,okay item product item arrived
604,Books,5,Positive,English,great great great excellent great
605,Electronics,5,Positive,English,amazing excellent amazing love love
606,Home,5,Positive,English,great love good great good
607,Electronics,5,Positive,English,love great love happy good
608,Clothing,3,Neutral,English,okay item item okay average
609,Electronics,1,Negative,Code-mixed,unhappy worst refund terrible waste bekar quality
610,Electronics,3,Neutral,English,average average arrived shipping shipping
611,Electronics,3,Neutral,English,average product average average product
612,Clothing,5,Positive,English,amazing amazing great excellent love
613,Electronics,5,Positive,Code-mixed,great amazing love great happy m maza aa gaya
614,Electronics,5,Positive,English,good love amazing great perfect
615,Beauty,5,Positive,English,love love perfect perfect love
616,Electronics,3,Neutral,English,arrived product arrived arrived shipping
617,Food,3,Neutral,English,arrived shipping shipping average average
618,Books,3,Neutral,English,average arrived product product arrived
619,Electronics,5,Positive,English,happy happy excellent excellent perfect
620,Electronics,5,Positive,Code-mixed,great great good perfect excellent bahut accha
621,Electronics,5,Positive,English,love good amazing amazing great
622,Electronics,5,Positive,Code-mixed,love good happy great amazing vadiya
623,Clothing,3,Neutral,English,item okay shipping average arrived
624,Electronics,5,Positive,English,good great good amazing perfect
625,Electronics,3,Neutral,English,average item arrived okay average
626,Electronics,1,Negative,English,broke refund broke broke terrible
627,Electronics,3,Neutral,English,okay average product item okay
628,Electronics,5,Positive,English,amazing great great good excellent
629,Electronics,5,Positive,Code-mixed,love love perfect amazing amazing m maza aa gaya
630,Clothing,5,Positive,English,excellent love perfect excellent love
631,Clothing,3,Neutral,English,shipping shipping item shipping item
632,Electronics,1,Negative,Code-mixed,refund bad waste refund worst bakwas
633,Electronics,5,Positive,English,amazing happy happy perfect excellent
634,Electronics,1,Negative,English,bad broke bad worst unhappy
635,Food,3,Neutral,English,okay product okay shipping product
636,Clothing,5,Positive,English,perfect perfect amazing amazing good
637,Electronics,5,Positive,English,good perfect love amazing perfect
638,Clothing,5,Positive,English,amazing good excellent amazing good
639,Clothing,5,Positive,English,happy great amazing good excellent
640,Electronics,3,Neutral,English,arrived item shipping average arrived
641,Clothing,5,Positive,English,excellent great love perfect love
642,Electronics,5,Positive,English,good perfect good amazing love
643,Electronics,5,Positive,English,amazing good perfect happy perfect
644,Electronics,5,Positive,English,love good love love perfect
645,Electronics,5,Positive,Code-mixed,great amazing happy perfect happy superb kaam
646,Clothing,1,Negative,English,waste worst unhappy terrible terrible
647,Electronics,5,Positive,Code-mixed,love amazing perfect amazing excellent bahut accha
648,Beauty,5,Positive,English,excellent happy happy good amazing
649,Electronics,5,Positive,English,happy happy happy excellent good
